r         sigmar      sigmatheta   sigmaz  taurtheta    taurz    tauthetaz
10.30030  -0.000000   0.000000   3.415299   0.000000  -0.000000  -0.000000 
10.31231  -0.000000   0.000000   3.419282   0.000000  -0.000000  -0.000000 
10.32432  -0.000000   0.000000   3.423265   0.000000  -0.000000  -0.000000 
10.33634  -0.000000   0.000000   3.427248   0.000000  -0.000000  -0.000000 
10.34835  -0.000000   0.000000   3.431231   0.000000  -0.000000  -0.000000 
10.36036  -0.000000   0.000000   3.435214   0.000000  -0.000000  -0.000000 
10.37237  -0.000000   0.000000   3.439197   0.000000  -0.000000  -0.000000 
10.38438  -0.000000   0.000000   3.443179   0.000000  -0.000000  -0.000000 
10.39640  -0.000000   0.000000   3.447162   0.000000  -0.000000  -0.000000 
10.40841  -0.000000   0.000000   3.451145   0.000000  -0.000000  -0.000000 
10.42042  -0.000000   0.000000   3.455128   0.000000  -0.000000  -0.000000 
10.43243  -0.000000   0.000000   3.459111   0.000000  -0.000000  -0.000000 
10.44444  -0.000000   0.000000   3.463094   0.000000  -0.000000  -0.000000 
10.45646  -0.000000   0.000000   3.467077   0.000000  -0.000000  -0.000000 
10.46847  -0.000000   0.000000   3.471059   0.000000  -0.000000  -0.000000 
10.48048  -0.000000   0.000000   3.475042   0.000000  -0.000000  -0.000000 
10.49249  -0.000000   0.000000   3.479025   0.000000  -0.000000  -0.000000 
10.50450  -0.000000   0.000000   3.483008   0.000000  -0.000000  -0.000000 
10.51652  -0.000000   0.000000   3.486991   0.000000  -0.000000  -0.000000 
10.52853  -0.000000   0.000000   3.490974   0.000000  -0.000000  -0.000000 
10.54054  -0.000000   0.000000   3.494957   0.000000  -0.000000  -0.000000 
10.55255  -0.000000   0.000000   3.498939   0.000000  -0.000000  -0.000000 
10.56456  -0.000000   0.000000   3.502922   0.000000  -0.000000  -0.000000 
10.57658  -0.000000   0.000000   3.506905   0.000000  -0.000000  -0.000000 
10.58859  -0.000000   0.000000   3.510888   0.000000  -0.000000  -0.000000 
10.60060  -0.000000   0.000000   3.514871   0.000000  -0.000000  -0.000000 
10.61261  -0.000000   0.000000   3.518854   0.000000  -0.000000  -0.000000 
10.62462  -0.000000   0.000000   3.522837   0.000000  -0.000000  -0.000000 
10.63664  -0.000000   0.000000   3.526819   0.000000  -0.000000  -0.000000 
10.64865  -0.000000   0.000000   3.530802   0.000000  -0.000000  -0.000000 
10.66066  -0.000000   0.000000   3.534785   0.000000  -0.000000  -0.000000 
10.67267  -0.000000   0.000000   3.538768   0.000000  -0.000000  -0.000000 
10.68468  -0.000000   0.000000   3.542751   0.000000  -0.000000  -0.000000 
10.69670  -0.000000   0.000000   3.546734   0.000000  -0.000000  -0.000000 
10.70871  -0.000000   0.000000   3.550717   0.000000  -0.000000  -0.000000 
10.72072  -0.000000   0.000000   3.554699   0.000000  -0.000000  -0.000000 
10.73273  -0.000000   0.000000   3.558682   0.000000  -0.000000  -0.000000 
10.74474  -0.000000   0.000000   3.562665   0.000000  -0.000000  -0.000000 
10.75676  -0.000000   0.000000   3.566648   0.000000  -0.000000  -0.000000 
10.76877  -0.000000   0.000000   3.570631   0.000000  -0.000000  -0.000000 
10.78078  -0.000000   0.000000   3.574614   0.000000  -0.000000  -0.000000 
10.79279  -0.000000   0.000000   3.578597   0.000000  -0.000000  -0.000000 
10.80480  -0.000000   0.000000   3.582579   0.000000  -0.000000  -0.000000 
10.81682  -0.000000   0.000000   3.586562   0.000000  -0.000000  -0.000000 
10.82883  -0.000000   0.000000   3.590545   0.000000  -0.000000  -0.000000 
10.84084  -0.000000   0.000000   3.594528   0.000000  -0.000000  -0.000000 
10.85285  -0.000000   0.000000   3.598511   0.000000  -0.000000  -0.000000 
10.86486  -0.000000   0.000000   3.602494   0.000000  -0.000000  -0.000000 
10.87688  -0.000000   0.000000   3.606477   0.000000  -0.000000  -0.000000 
10.88889  -0.000000   0.000000   3.610459   0.000000  -0.000000  -0.000000 
10.90090  -0.000000   0.000000   3.614442   0.000000  -0.000000  -0.000000 
10.91291  -0.000000   0.000000   3.618425   0.000000  -0.000000  -0.000000 
10.92492  -0.000000   0.000000   3.622408   0.000000  -0.000000  -0.000000 
10.93694  -0.000000   0.000000   3.626391   0.000000  -0.000000  -0.000000 
10.94895  -0.000000   0.000000   3.630374   0.000000  -0.000000  -0.000000 
10.96096  -0.000000   0.000000   3.634356   0.000000  -0.000000  -0.000000 
10.97297  -0.000000   0.000000   3.638339   0.000000  -0.000000  -0.000000 
10.98498  -0.000000   0.000000   3.642322   0.000000  -0.000000  -0.000000 
10.99700  -0.000000   0.000000   3.646305   0.000000  -0.000000  -0.000000 
11.00901  -0.000000   0.000000   3.650288   0.000000  -0.000000  -0.000000 
11.02102  -0.000000   0.000000   3.654271   0.000000  -0.000000  -0.000000 
11.03303  -0.000000   0.000000   3.658254   0.000000  -0.000000  -0.000000 
11.04505  -0.000000   0.000000   3.662236   0.000000  -0.000000  -0.000000 
11.05706  -0.000000   0.000000   3.666219   0.000000  -0.000000  -0.000000 
11.06907  -0.000000   0.000000   3.670202   0.000000  -0.000000  -0.000000 
11.08108  -0.000000   0.000000   3.674185   0.000000  -0.000000  -0.000000 
11.09309  -0.000000   0.000000   3.678168   0.000000  -0.000000  -0.000000 
11.10511  -0.000000   0.000000   3.682151   0.000000  -0.000000  -0.000000 
11.11712  -0.000000   0.000000   3.686134   0.000000  -0.000000  -0.000000 
11.12913  -0.000000   0.000000   3.690116   0.000000  -0.000000  -0.000000 
11.14114  -0.000000   0.000000   3.694099   0.000000  -0.000000  -0.000000 
11.15315  -0.000000   0.000000   3.698082   0.000000  -0.000000  -0.000000 
11.16517  -0.000000   0.000000   3.702065   0.000000  -0.000000  -0.000000 
11.17718  -0.000000   0.000000   3.706048   0.000000  -0.000000  -0.000000 
11.18919  -0.000000   0.000000   3.710031   0.000000  -0.000000  -0.000000 
11.20120  -0.000000   0.000000   3.714014   0.000000  -0.000000  -0.000000 
11.21321  -0.000000   0.000000   3.717996   0.000000  -0.000000  -0.000000 
11.22523  -0.000000   0.000000   3.721979   0.000000  -0.000000  -0.000000 
11.23724  -0.000000   0.000000   3.725962   0.000000  -0.000000  -0.000000 
11.24925  -0.000000   0.000000   3.729945   0.000000  -0.000000  -0.000000 
11.26126  -0.000000   0.000000   3.733928   0.000000  -0.000000  -0.000000 
11.27327  -0.000000   0.000000   3.737911   0.000000  -0.000000  -0.000000 
11.28529  -0.000000   0.000000   3.741894   0.000000  -0.000000  -0.000000 
11.29730  -0.000000   0.000000   3.745876   0.000000  -0.000000  -0.000000 
11.30931  -0.000000   0.000000   3.749859   0.000000  -0.000000  -0.000000 
11.32132  -0.000000   0.000000   3.753842   0.000000  -0.000000  -0.000000 
11.33333  -0.000000   0.000000   3.757825   0.000000  -0.000000  -0.000000 
11.34535  -0.000000   0.000000   3.761808   0.000000  -0.000000  -0.000000 
11.35736  -0.000000   0.000000   3.765791   0.000000  -0.000000  -0.000000 
11.36937  -0.000000   0.000000   3.769774   0.000000  -0.000000  -0.000000 
11.38138  -0.000000   0.000000   3.773756   0.000000  -0.000000  -0.000000 
11.39339  -0.000000   0.000000   3.777739   0.000000  -0.000000  -0.000000 
11.40541  -0.000000   0.000000   3.781722   0.000000  -0.000000  -0.000000 
11.41742  -0.000000   0.000000   3.785705   0.000000  -0.000000  -0.000000 
11.42943  -0.000000   0.000000   3.789688   0.000000  -0.000000  -0.000000 
11.44144  -0.000000   0.000000   3.793671   0.000000  -0.000000  -0.000000 
11.45345  -0.000000   0.000000   3.797654   0.000000  -0.000000  -0.000000 
11.46547  -0.000000   0.000000   3.801636   0.000000  -0.000000  -0.000000 
11.47748  -0.000000   0.000000   3.805619   0.000000  -0.000000  -0.000000 
11.48949  -0.000000   0.000000   3.809602   0.000000  -0.000000  -0.000000 
11.50150  -0.000000   0.000000   3.813585   0.000000  -0.000000  -0.000000 
11.51351  -0.000000   0.000000   3.817568   0.000000  -0.000000  -0.000000 
11.52553  -0.000000   0.000000   3.821551   0.000000  -0.000000  -0.000000 
11.53754  -0.000000   0.000000   3.825534   0.000000  -0.000000  -0.000000 
11.54955  -0.000000   0.000000   3.829516   0.000000  -0.000000  -0.000000 
11.56156  -0.000000   0.000000   3.833499   0.000000  -0.000000  -0.000000 
11.57357  -0.000000   0.000000   3.837482   0.000000  -0.000000  -0.000000 
11.58559  -0.000000   0.000000   3.841465   0.000000  -0.000000  -0.000000 
11.59760  -0.000000   0.000000   3.845448   0.000000  -0.000000  -0.000000 
11.60961  -0.000000   0.000000   3.849431   0.000000  -0.000000  -0.000000 
11.62162  -0.000000   0.000000   3.853414   0.000000  -0.000000  -0.000000 
11.63363  -0.000000   0.000000   3.857396   0.000000  -0.000000  -0.000000 
11.64565  -0.000000   0.000000   3.861379   0.000000  -0.000000  -0.000000 
11.65766  -0.000000   0.000000   3.865362   0.000000  -0.000000  -0.000000 
11.66967  -0.000000   0.000000   3.869345   0.000000  -0.000000  -0.000000 
11.68168  -0.000000   0.000000   3.873328   0.000000  -0.000000  -0.000000 
11.69369  -0.000000   0.000000   3.877311   0.000000  -0.000000  -0.000000 
11.70571  -0.000000   0.000000   3.881294   0.000000  -0.000000  -0.000000 
11.71772  -0.000000   0.000000   3.885276   0.000000  -0.000000  -0.000000 
11.72973  -0.000000   0.000000   3.889259   0.000000  -0.000000  -0.000000 
11.74174  -0.000000   0.000000   3.893242   0.000000  -0.000000  -0.000000 
11.75375  -0.000000   0.000000   3.897225   0.000000  -0.000000  -0.000000 
11.76577  -0.000000   0.000000   3.901208   0.000000  -0.000000  -0.000000 
11.77778  -0.000000   0.000000   3.905191   0.000000  -0.000000  -0.000000 
11.78979  -0.000000   0.000000   3.909174   0.000000  -0.000000  -0.000000 
11.80180  -0.000000   0.000000   3.913156   0.000000  -0.000000  -0.000000 
11.81381  -0.000000   0.000000   3.917139   0.000000  -0.000000  -0.000000 
11.82583  -0.000000   0.000000   3.921122   0.000000  -0.000000  -0.000000 
11.83784  -0.000000   0.000000   3.925105   0.000000  -0.000000  -0.000000 
11.84985  -0.000000   0.000000   3.929088   0.000000  -0.000000  -0.000000 
11.86186  -0.000000   0.000000   3.933071   0.000000  -0.000000  -0.000000 
11.87387  -0.000000   0.000000   3.937054   0.000000  -0.000000  -0.000000 
11.88589  -0.000000   0.000000   3.941036   0.000000  -0.000000  -0.000000 
11.89790  -0.000000   0.000000   3.945019   0.000000  -0.000000  -0.000000 
11.90991  -0.000000   0.000000   3.949002   0.000000  -0.000000  -0.000000 
11.92192  -0.000000   0.000000   3.952985   0.000000  -0.000000  -0.000000 
11.93393  -0.000000   0.000000   3.956968   0.000000  -0.000000  -0.000000 
11.94595  -0.000000   0.000000   3.960951   0.000000  -0.000000  -0.000000 
11.95796  -0.000000   0.000000   3.964934   0.000000  -0.000000  -0.000000 
11.96997  -0.000000   0.000000   3.968916   0.000000  -0.000000  -0.000000 
11.98198  -0.000000   0.000000   3.972899   0.000000  -0.000000  -0.000000 
11.99399  -0.000000   0.000000   3.976882   0.000000  -0.000000  -0.000000 
12.00601  -0.000000   0.000000   3.980865   0.000000  -0.000000  -0.000000 
12.01802  -0.000000   0.000000   3.984848   0.000000  -0.000000  -0.000000 
12.03003  -0.000000   0.000000   3.988831   0.000000  -0.000000  -0.000000 
12.04204  -0.000000   0.000000   3.992814   0.000000  -0.000000  -0.000000 
12.05405  -0.000000   0.000000   3.996796   0.000000  -0.000000  -0.000000 
12.06607  -0.000000   0.000000   4.000779   0.000000  -0.000000  -0.000000 
12.07808  -0.000000   0.000000   4.004762   0.000000  -0.000000  -0.000000 
12.09009  -0.000000   0.000000   4.008745   0.000000  -0.000000  -0.000000 
12.10210  -0.000000   0.000000   4.012728   0.000000  -0.000000  -0.000000 
12.11411  -0.000000   0.000000   4.016711   0.000000  -0.000000  -0.000000 
12.12613  -0.000000   0.000000   4.020694   0.000000  -0.000000  -0.000000 
12.13814  -0.000000   0.000000   4.024676   0.000000  -0.000000  -0.000000 
12.15015  -0.000000   0.000000   4.028659   0.000000  -0.000000  -0.000000 
12.16216  -0.000000   0.000000   4.032642   0.000000  -0.000000  -0.000000 
12.17417  -0.000000   0.000000   4.036625   0.000000  -0.000000  -0.000000 
12.18619  -0.000000   0.000000   4.040608   0.000000  -0.000000  -0.000000 
12.19820  -0.000000   0.000000   4.044591   0.000000  -0.000000  -0.000000 
12.21021  -0.000000   0.000000   4.048574   0.000000  -0.000000  -0.000000 
12.22222  -0.000000   0.000000   4.052556   0.000000  -0.000000  -0.000000 
12.23423  -0.000000   0.000000   4.056539   0.000000  -0.000000  -0.000000 
12.24625  -0.000000   0.000000   4.060522   0.000000  -0.000000  -0.000000 
12.25826  -0.000000   0.000000   4.064505   0.000000  -0.000000  -0.000000 
12.27027  -0.000000   0.000000   4.068488   0.000000  -0.000000  -0.000000 
12.28228  -0.000000   0.000000   4.072471   0.000000  -0.000000  -0.000000 
12.29429  -0.000000   0.000000   4.076454   0.000000  -0.000000  -0.000000 
12.30631  -0.000000   0.000000   4.080436   0.000000  -0.000000  -0.000000 
12.31832  -0.000000   0.000000   4.084419   0.000000  -0.000000  -0.000000 
12.33033  -0.000000   0.000000   4.088402   0.000000  -0.000000  -0.000000 
12.34234  -0.000000   0.000000   4.092385   0.000000  -0.000000  -0.000000 
12.35435  -0.000000   0.000000   4.096368   0.000000  -0.000000  -0.000000 
12.36637  -0.000000   0.000000   4.100351   0.000000  -0.000000  -0.000000 
12.37838  -0.000000   0.000000   4.104334   0.000000  -0.000000  -0.000000 
12.39039  -0.000000   0.000000   4.108316   0.000000  -0.000000  -0.000000 
12.40240  -0.000000   0.000000   4.112299   0.000000  -0.000000  -0.000000 
12.41441  -0.000000   0.000000   4.116282   0.000000  -0.000000  -0.000000 
12.42643  -0.000000   0.000000   4.120265   0.000000  -0.000000  -0.000000 
12.43844  -0.000000   0.000000   4.124248   0.000000  -0.000000  -0.000000 
12.45045  -0.000000   0.000000   4.128231   0.000000  -0.000000  -0.000000 
12.46246  -0.000000   0.000000   4.132214   0.000000  -0.000000  -0.000000 
12.47447  -0.000000   0.000000   4.136196   0.000000  -0.000000  -0.000000 
12.48649  -0.000000   0.000000   4.140179   0.000000  -0.000000  -0.000000 
12.49850  -0.000000   0.000000   4.144162   0.000000  -0.000000  -0.000000 
12.51051  -0.000000   0.000000   4.148145   0.000000  -0.000000  -0.000000 
12.52252  -0.000000   0.000000   4.152128   0.000000  -0.000000  -0.000000 
12.53453  -0.000000   0.000000   4.156111   0.000000  -0.000000  -0.000000 
12.54655  -0.000000   0.000000   4.160094   0.000000  -0.000000  -0.000000 
12.55856  -0.000000   0.000000   4.164076   0.000000  -0.000000  -0.000000 
12.57057  -0.000000   0.000000   4.168059   0.000000  -0.000000  -0.000000 
12.58258  -0.000000   0.000000   4.172042   0.000000  -0.000000  -0.000000 
12.59459  -0.000000   0.000000   4.176025   0.000000  -0.000000  -0.000000 
12.60661  -0.000000   0.000000   4.180008   0.000000  -0.000000  -0.000000 
12.61862  -0.000000   0.000000   4.183991   0.000000  -0.000000  -0.000000 
12.63063  -0.000000   0.000000   4.187974   0.000000  -0.000000  -0.000000 
12.64264  -0.000000   0.000000   4.191956   0.000000  -0.000000  -0.000000 
12.65465  -0.000000   0.000000   4.195939   0.000000  -0.000000  -0.000000 
12.66667  -0.000000   0.000000   4.199922   0.000000  -0.000000  -0.000000 
12.67868  -0.000000   0.000000   4.203905   0.000000  -0.000000  -0.000000 
12.69069  -0.000000   0.000000   4.207888   0.000000  -0.000000  -0.000000 
12.70270  -0.000000   0.000000   4.211871   0.000000  -0.000000  -0.000000 
12.71471  -0.000000   0.000000   4.215854   0.000000  -0.000000  -0.000000 
12.72673  -0.000000   0.000000   4.219836   0.000000  -0.000000  -0.000000 
12.73874  -0.000000   0.000000   4.223819   0.000000  -0.000000  -0.000000 
12.75075  -0.000000   0.000000   4.227802   0.000000  -0.000000  -0.000000 
12.76276  -0.000000   0.000000   4.231785   0.000000  -0.000000  -0.000000 
12.77477  -0.000000   0.000000   4.235768   0.000000  -0.000000  -0.000000 
12.78679  -0.000000   0.000000   4.239751   0.000000  -0.000000  -0.000000 
12.79880  -0.000000   0.000000   4.243734   0.000000  -0.000000  -0.000000 
12.81081  -0.000000   0.000000   4.247716   0.000000  -0.000000  -0.000000 
12.82282  -0.000000   0.000000   4.251699   0.000000  -0.000000  -0.000000 
12.83483  -0.000000   0.000000   4.255682   0.000000  -0.000000  -0.000000 
12.84685  -0.000000   0.000000   4.259665   0.000000  -0.000000  -0.000000 
12.85886  -0.000000   0.000000   4.263648   0.000000  -0.000000  -0.000000 
12.87087  -0.000000   0.000000   4.267631   0.000000  -0.000000  -0.000000 
12.88288  -0.000000   0.000000   4.271614   0.000000  -0.000000  -0.000000 
12.89489  -0.000000   0.000000   4.275596   0.000000  -0.000000  -0.000000 
12.90691  -0.000000   0.000000   4.279579   0.000000  -0.000000  -0.000000 
12.91892  -0.000000   0.000000   4.283562   0.000000  -0.000000  -0.000000 
12.93093  -0.000000   0.000000   4.287545   0.000000  -0.000000  -0.000000 
12.94294  -0.000000   0.000000   4.291528   0.000000  -0.000000  -0.000000 
12.95495  -0.000000   0.000000   4.295511   0.000000  -0.000000  -0.000000 
12.96697  -0.000000   0.000000   4.299494   0.000000  -0.000000  -0.000000 
12.97898  -0.000000   0.000000   4.303476   0.000000  -0.000000  -0.000000 
12.99099  -0.000000   0.000000   4.307459   0.000000  -0.000000  -0.000000 
13.00300  -0.000000   0.000000   4.311442   0.000000  -0.000000  -0.000000 
13.01502  -0.000000   0.000000   4.315425   0.000000  -0.000000  -0.000000 
13.02703  -0.000000   0.000000   4.319408   0.000000  -0.000000  -0.000000 
13.03904  -0.000000   0.000000   4.323391   0.000000  -0.000000  -0.000000 
13.05105  -0.000000   0.000000   4.327374   0.000000  -0.000000  -0.000000 
13.06306  -0.000000   0.000000   4.331356   0.000000  -0.000000  -0.000000 
13.07508  -0.000000   0.000000   4.335339   0.000000  -0.000000  -0.000000 
13.08709  -0.000000   0.000000   4.339322   0.000000  -0.000000  -0.000000 
13.09910  -0.000000   0.000000   4.343305   0.000000  -0.000000  -0.000000 
13.11111  -0.000000   0.000000   4.347288   0.000000  -0.000000  -0.000000 
13.12312  -0.000000   0.000000   4.351271   0.000000  -0.000000  -0.000000 
13.13514  -0.000000   0.000000   4.355254   0.000000  -0.000000  -0.000000 
13.14715  -0.000000   0.000000   4.359236   0.000000  -0.000000  -0.000000 
13.15916  -0.000000   0.000000   4.363219   0.000000  -0.000000  -0.000000 
13.17117  -0.000000   0.000000   4.367202   0.000000  -0.000000  -0.000000 
13.18318  -0.000000   0.000000   4.371185   0.000000  -0.000000  -0.000000 
13.19520  -0.000000   0.000000   4.375168   0.000000  -0.000000  -0.000000 
13.20721  -0.000000   0.000000   4.379151   0.000000  -0.000000  -0.000000 
13.21922  -0.000000   0.000000   4.383134   0.000000  -0.000000  -0.000000 
13.23123  -0.000000   0.000000   4.387116   0.000000  -0.000000  -0.000000 
13.24324  -0.000000   0.000000   4.391099   0.000000  -0.000000  -0.000000 
13.25526  -0.000000   0.000000   4.395082   0.000000  -0.000000  -0.000000 
13.26727  -0.000000   0.000000   4.399065   0.000000  -0.000000  -0.000000 
13.27928  -0.000000   0.000000   4.403048   0.000000  -0.000000  -0.000000 
13.29129  -0.000000   0.000000   4.407031   0.000000  -0.000000  -0.000000 
13.30330  -0.000000   0.000000   4.411014   0.000000  -0.000000  -0.000000 
13.31532  -0.000000   0.000000   4.414996   0.000000  -0.000000  -0.000000 
13.32733  -0.000000   0.000000   4.418979   0.000000  -0.000000  -0.000000 
13.33934  -0.000000   0.000000   4.422962   0.000000  -0.000000  -0.000000 
13.35135  -0.000000   0.000000   4.426945   0.000000  -0.000000  -0.000000 
13.36336  -0.000000   0.000000   4.430928   0.000000  -0.000000  -0.000000 
13.37538  -0.000000   0.000000   4.434911   0.000000  -0.000000  -0.000000 
13.38739  -0.000000   0.000000   4.438893   0.000000  -0.000000  -0.000000 
13.39940  -0.000000   0.000000   4.442876   0.000000  -0.000000  -0.000000 
13.41141  -0.000000   0.000000   4.446859   0.000000  -0.000000  -0.000000 
13.42342  -0.000000   0.000000   4.450842   0.000000  -0.000000  -0.000000 
13.43544  -0.000000   0.000000   4.454825   0.000000  -0.000000  -0.000000 
13.44745  -0.000000   0.000000   4.458808   0.000000  -0.000000  -0.000000 
13.45946  -0.000000   0.000000   4.462791   0.000000  -0.000000  -0.000000 
13.47147  -0.000000   0.000000   4.466773   0.000000  -0.000000  -0.000000 
13.48348  -0.000000   0.000000   4.470756   0.000000  -0.000000  -0.000000 
13.49550  -0.000000   0.000000   4.474739   0.000000  -0.000000  -0.000000 
13.50751  -0.000000   0.000000   4.478722   0.000000  -0.000000  -0.000000 
13.51952  -0.000000   0.000000   4.482705   0.000000  -0.000000  -0.000000 
13.53153  -0.000000   0.000000   4.486688   0.000000  -0.000000  -0.000000 
13.54354  -0.000000   0.000000   4.490671   0.000000  -0.000000  -0.000000 
13.55556  -0.000000   0.000000   4.494653   0.000000  -0.000000  -0.000000 
13.56757  -0.000000   0.000000   4.498636   0.000000  -0.000000  -0.000000 
13.57958  -0.000000   0.000000   4.502619   0.000000  -0.000000  -0.000000 
13.59159  -0.000000   0.000000   4.506602   0.000000  -0.000000  -0.000000 
13.60360  -0.000000   0.000000   4.510585   0.000000  -0.000000  -0.000000 
13.61562  -0.000000   0.000000   4.514568   0.000000  -0.000000  -0.000000 
13.62763  -0.000000   0.000000   4.518551   0.000000  -0.000000  -0.000000 
13.63964  -0.000000   0.000000   4.522533   0.000000  -0.000000  -0.000000 
13.65165  -0.000000   0.000000   4.526516   0.000000  -0.000000  -0.000000 
13.66366  -0.000000   0.000000   4.530499   0.000000  -0.000000  -0.000000 
13.67568  -0.000000   0.000000   4.534482   0.000000  -0.000000  -0.000000 
13.68769  -0.000000   0.000000   4.538465   0.000000  -0.000000  -0.000000 
13.69970  -0.000000   0.000000   4.542448   0.000000  -0.000000  -0.000000 
13.71171  -0.000000   0.000000   4.546431   0.000000  -0.000000  -0.000000 
13.72372  -0.000000   0.000000   4.550413   0.000000  -0.000000  -0.000000 
13.73574  -0.000000   0.000000   4.554396   0.000000  -0.000000  -0.000000 
13.74775  -0.000000   0.000000   4.558379   0.000000  -0.000000  -0.000000 
13.75976  -0.000000   0.000000   4.562362   0.000000  -0.000000  -0.000000 
13.77177  -0.000000   0.000000   4.566345   0.000000  -0.000000  -0.000000 
13.78378  -0.000000   0.000000   4.570328   0.000000  -0.000000  -0.000000 
13.79580  -0.000000   0.000000   4.574311   0.000000  -0.000000  -0.000000 
13.80781  -0.000000   0.000000   4.578293   0.000000  -0.000000  -0.000000 
13.81982  -0.000000   0.000000   4.582276   0.000000  -0.000000  -0.000000 
13.83183  -0.000000   0.000000   4.586259   0.000000  -0.000000  -0.000000 
13.84384  -0.000000   0.000000   4.590242   0.000000  -0.000000  -0.000000 
13.85586  -0.000000   0.000000   4.594225   0.000000  -0.000000  -0.000000 
13.86787  -0.000000   0.000000   4.598208   0.000000  -0.000000  -0.000000 
13.87988  -0.000000   0.000000   4.602191   0.000000  -0.000000  -0.000000 
13.89189  -0.000000   0.000000   4.606173   0.000000  -0.000000  -0.000000 
13.90390  -0.000000   0.000000   4.610156   0.000000  -0.000000  -0.000000 
13.91592  -0.000000   0.000000   4.614139   0.000000  -0.000000  -0.000000 
13.92793  -0.000000   0.000000   4.618122   0.000000  -0.000000  -0.000000 
13.93994  -0.000000   0.000000   4.622105   0.000000  -0.000000  -0.000000 
13.95195  -0.000000   0.000000   4.626088   0.000000  -0.000000  -0.000000 
13.96396  -0.000000   0.000000   4.630071   0.000000  -0.000000  -0.000000 
13.97598  -0.000000   0.000000   4.634053   0.000000  -0.000000  -0.000000 
13.98799  -0.000000   0.000000   4.638036   0.000000  -0.000000  -0.000000 
14.00000   0.000000   0.000000   4.642019  -0.000000   0.000000  -0.000000 
