r         ur            utheta            w
 0.00540 -911.9820389781 0.0000000000 0.0000000000 
 0.00541 -915.6584880780 0.0000000000 0.0000000000 
 0.00542 -919.3387828062 0.0000000000 0.0000000000 
 0.00544 -923.0229179397 0.0000000000 0.0000000000 
 0.00545 -926.7108882736 0.0000000000 0.0000000000 
 0.00546 -930.4026886212 0.0000000000 0.0000000000 
 0.00547 -934.0983138135 0.0000000000 0.0000000000 
 0.00548 -937.7977586991 0.0000000000 0.0000000000 
 0.00550 -941.5010181441 0.0000000000 0.0000000000 
 0.00551 -945.2080870316 0.0000000000 0.0000000000 
 0.00552 -948.9189602615 0.0000000000 0.0000000000 
 0.00553 -952.6336327507 0.0000000000 0.0000000000 
 0.00554 -956.3520994324 0.0000000000 0.0000000000 
 0.00556 -960.0743552562 0.0000000000 0.0000000000 
 0.00557 -963.8003951877 0.0000000000 0.0000000000 
 0.00558 -967.5302142084 0.0000000000 0.0000000000 
 0.00559 -971.2638073155 0.0000000000 0.0000000000 
 0.00560 -975.0011695219 0.0000000000 0.0000000000 
 0.00562 -978.7422958556 0.0000000000 0.0000000000 
 0.00563 -982.4871813597 0.0000000000 0.0000000000 
 0.00564 -986.2358210925 0.0000000000 0.0000000000 
 0.00565 -989.9882101270 0.0000000000 0.0000000000 
 0.00566 -993.7443435506 0.0000000000 0.0000000000 
 0.00568 -997.5042164655 0.0000000000 0.0000000000 
 0.00569 -1001.2678239878 0.0000000000 0.0000000000 
 0.00570 -1005.0351612480 0.0000000000 0.0000000000 
 0.00571 -1008.8062233904 0.0000000000 0.0000000000 
 0.00572 -1012.5810055731 0.0000000000 0.0000000000 
 0.00574 -1016.3595029679 0.0000000000 0.0000000000 
 0.00575 -1020.1417107601 0.0000000000 0.0000000000 
 0.00576 -1023.9276241482 0.0000000000 0.0000000000 
 0.00577 -1027.7172383440 0.0000000000 0.0000000000 
 0.00578 -1031.5105485722 0.0000000000 0.0000000000 
 0.00580 -1035.3075500706 0.0000000000 0.0000000000 
 0.00581 -1039.1082380896 0.0000000000 0.0000000000 
 0.00582 -1042.9126078923 0.0000000000 0.0000000000 
 0.00583 -1046.7206547542 0.0000000000 0.0000000000 
 0.00584 -1050.5323739634 0.0000000000 0.0000000000 
 0.00586 -1054.3477608198 0.0000000000 0.0000000000 
 0.00587 -1058.1668106358 0.0000000000 0.0000000000 
 0.00588 -1061.9895187355 0.0000000000 0.0000000000 
 0.00589 -1065.8158804550 0.0000000000 0.0000000000 
 0.00590 -1069.6458911422 0.0000000000 0.0000000000 
 0.00592 -1073.4795461563 0.0000000000 0.0000000000 
 0.00593 -1077.3168408683 0.0000000000 0.0000000000 
 0.00594 -1081.1577706604 0.0000000000 0.0000000000 
 0.00595 -1085.0023309262 0.0000000000 0.0000000000 
 0.00596 -1088.8505170704 0.0000000000 0.0000000000 
 0.00598 -1092.7023245085 0.0000000000 0.0000000000 
